0.20451977401129945,0.20353982300884957,0.2022792022792023,0.12537824142883222,0.08133333333333333,0.25,0.023391812865497075,0.01587344401116808,0.27210801368150656,0.13576577642835722,0.4081690180711742,0.3266641554317159,0.5528794049458843,0.5266039812800019,0.37285557499404215,0.20574656469683067
0.16365348399246704,0.035398230088495575,0.17663817663817663,0.11016876342187183,0.0811111111111111,0.08333333333333333,0.042884990253411304,0.025282042481442064,0.2601911489208564,0.10652703020770375,0.3908852919832239,0.38948023105701146,0.5249749301301369,0.5878192388030953,0.35034927217711576,0.1296504782465073
0.20920096852300243,0.36283185840707965,0.245014245014245,0.13494626175057342,0.11428571428571428,0.75,0.031189083820662766,0.011569000497542422,0.452255921311165,0.4539501355525116,0.45554017710531314,0.005309360110332517,0.5549703845903837,0.33293202149202494,0.41190008692526486,0.2658523214926318
0.13474576271186442,0.05309734513274336,0.17663817663817663,0.1014715618136553,0.11199999999999999,0.6666666666666666,0.029239766081871343,0.011064384660903398,0.34135800089804375,0.23641631953246608,0.461631033605396,0.2012406270931015,0.438043342451668,0.26004404255422897,0.41953538751892583,0.27962462579561564
0.19854721549636803,0.17699115044247787,0.13675213675213677,0.08669472189511011,0.10071428571428571,0.5,0.029239766081871343,0.014690808629065336,0.46818917431167073,0.4643730920219628,0.4711020482022809,0.010147716724935469,0.5771318208314751,0.838062594968045,0.38170323300143205,0.13761101150658822
0.17842835130970722,0.017699115044247787,0.24786324786324787,0.2012088942917581,0.41545454545454547,0.5833333333333334,0.33723196881091616,0.3353601134586765,0.7825137927404401,0.762759938512813,0.8031535167926211,0.059554444795128565,0.2311009687174085,-1.3200003369145212,0.295147343862423,0.5233391695696449
0.13459621136590227,0.017699115044247787,0.18518518518518517,0.1260819934315634,0.225,0.08333333333333333,0.24171539961013644,0.18118407482505997,0.47139699899032733,0.46713043690882117,0.47499094381143053,0.011639335558939442,0.6858924641777556,0.7346750521780104,0.559899421010014,0.2872430657702266
0.30635593220338986,0.4247787610619469,0.2022792022792023,0.1253171396034614,0.0425,0.08333333333333333,0.011695906432748537,0.00942388416749294,0.3977611358156767,0.3933378863707176,0.4060662243671143,0.01671976396178775,0.48312755271935326,0.9325549498521282,0.2552814946551371,0.021563467353007314
0.1959322033898305,0.05309734513274336,0.24074074074074073,0.16984652353698534,0.114,0.08333333333333333,0.04873294346978557,0.04151631525323419,0.2639051406491302,0.09007571799328777,0.3699401085441142,0.2143089564520571,0.5087458049247111,0.7505428765707526,0.3801415665736141,0.13107347240583972
0.19262213359920238,0.017699115044247787,0.19373219373219372,0.139443490599182,0.0888235294117647,0.08333333333333333,0.029239766081871343,0.021899235804455627,0.2723166525907798,0.1855306267850092,0.38746613602585717,0.20515448367604897,0.5097246642639427,0.5529127768875455,0.38064496413472787,0.1621355627819923
0.2528248587570621,0.1504424778761062,0.2378917378917379,0.2021906923222922,0.08583333333333334,0.4166666666666667,0.02729044834307992,0.017677052834029386,0.4652867787252691,0.4644736900871622,0.4802602315863715,0.0175868300730866,0.48141980120179,0.46308134697735787,0.32263243942386266,0.14128464799877224
0.16570289132602192,0.11504424778761062,0.14957264957264957,0.09504448922782803,0.10470588235294118,0.5,0.02729044834307992,0.011362102011585017,0.9815067185281708,0.9622047451416198,0.9992606353316256,0.051091548516505034,0.4839958976631408,0.5063395381763965,0.40641193248589536,0.17592931641243462
